Source (A)	Source (B)	Source (C)	Analytic	Clout	Authentic	Tone	WPS	Sixltr	posemo	negemo	anx	anger	sad	insight	cause	discrep	tentat	certain	differ	see	hear	feel	affiliation	achieve	power	reward	risk	swear	netspeak	assent	nonflu	filler	QMark	Exclam
"Biohack Talk: ""Academia is usually a bit down on us  but that's changing .. now there's Uni run biohack groups"" #ssf15"	HER	has_no_media	24.86	93.30	99.00	25.77	10.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	5.00	0.00	5.00	0.00	0.00	0.00	10.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Moving onto the Edison vs. Westinghouse debate  one of the key motivations of electricity was better execution methods... #ssf15	HER	has_no_media	99.00	70.08	50.35	97.58	9.50	26.32	5.26	0.00	0.00	0.00	0.00	5.26	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.53	0.00	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Looking forward to one of our first events tmrw night for @Aus_ScienceWeek. Drinks  science and experiments at @maasmuseum #sydsciencefest	HER	has_no_media	98.46	84.14	43.37	25.77	10.00	35.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	5.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Now @peter_rohde for physics and @all_isee for chem! #sydsciencefest	HER	has_no_media	92.84	50.00	2.40	25.77	5.50	18.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09
JB: I work on gender differences.  I have to have that talk with lots of grown men all the time! #sydsciencefest	HER	has_no_media	92.84	31.71	89.63	25.77	7.00	9.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	4.76	4.76	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76
We are now learning about the ridiculous processes involved in having to go to the toilet in space (spoiler: locked doors and straps) #ssf15	HER	has_no_media	96.08	89.42	91.31	1.00	24.00	20.83	0.00	4.17	0.00	4.17	0.00	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Scientists! Artists! Educators! Want to go to the Artic Circle? Of course you do. Apply here https://t.co/qbGCmGzONL https://t.co/lGJK2Rgxr7	HER	has_photo	95.89	77.92	1.00	25.77	4.33	19.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	0.00	3.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	3.85	11.54
.@all_isee: Well  despite all this evolving  parasites can still take over your body in an instant #sydsciencefest	HER	has_no_media	85.72	71.09	87.07	98.27	18.00	27.78	5.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.11	5.56	0.00	0.00	0.00	0.00	0.00	5.56	5.56	0.00	0.00	0.00	0.00	5.56	0.00	0.00	0.00
"New Stretchy Hydrogel ""Band-Aid"" can be used on Bendy Joints | via @IFLScience https://t.co/NakS1y4cqo https://t.co/PkwSW4Ylew"	HER	has_photo	92.84	66.81	27.39	25.77	23.00	21.74	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.70	0.00	0.00	0.00	0.00	0.00
Dr Maggie Aderin-Pocock is done for her talk now. But check out our other events coming up. We are only getting started! #ssf15 #natsciwk	HER	has_no_media	29.60	94.50	69.14	25.77	6.25	12.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	8.00	0.00	8.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00
Casual @intel robot trotting around #ssf15 http://t.co/p8BXCeNaKS	HER	has_photo	92.84	50.00	31.94	25.77	11.00	18.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00
Getting ready for another chat with Dr Aderin-Pocock! #ssf15 http://t.co/JOFK73cGkp	HER	has_photo	97.34	74.76	1.00	99.00	7.50	20.00	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.67	0.00	6.67	6.67	0.00	0.00	6.67	0.00	0.00	0.00	0.00	6.67
Just a casual Mars rover strolling on by #sydsciencefest http://t.co/UQII5T7Gmo	HER	has_photo	99.00	50.00	1.06	25.77	14.00	21.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00
A free(!) film screening on climate science and the Amazon Rainforest | at Five Dock Library https://t.co/cYJOQgBhfO https://t.co/wB0lcDCHJM	HER	has_photo	98.98	50.00	1.59	91.14	12.50	28.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	4.00
.@PeteRohde vs. @lisaharveysmith up first! #sydsciencefest	HER	has_no_media	99.00	50.00	98.01	25.77	3.00	50.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.67	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.67
Video onscreen of using a robot with a camera on it to take photos of Tigers. #ssf15	HER	has_no_media	99.00	50.00	1.00	25.77	8.50	5.88	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	11.76	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Let's fire a golf ball at a balloon filled with paint and see what happens | #science? https://t.co/eSuKa5xJD3 https://t.co/qWbqTc5RPT	HER	has_photo	95.89	77.92	1.40	25.77	13.00	19.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.85	0.00	3.85	3.85	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	3.85	0.00
Quantum Mechanics makes lots of tech possible - find out more at @Sydney_Science  March 2| https://t.co/Xs6XAAWmxt https://t.co/OuTWD7JZZJ	HER	has_photo	98.98	50.00	20.24	25.77	25.00	24.00	0.00	0.00	0.00	0.00	0.00	4.00	4.00	0.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	0.00
The topic tonight is 'Excess' so it makes perfect sense that pizza and beer is pretty free flowing #sydsciencefest http://t.co/jy8yYvwDwG	HER	has_photo	37.39	50.00	7.84	99.00	24.00	20.83	12.50	0.00	0.00	0.00	0.00	4.17	4.17	0.00	4.17	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00
Join @TheSciNation at Powerhouse Museum next weekend for The Storytelling of Science! | https://t.co/LIl9AcJxU0 https://t.co/TAJq3VandK	HER	has_photo	99.00	50.00	11.00	25.77	11.00	31.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	4.55
We love viral content  so here's a video on what ingredients go into a flu shot | via @wired https://t.co/b8vpUR7GeW	HER	has_no_media	92.84	90.38	27.39	93.61	23.00	13.04	4.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	8.70	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00
Oooh! Shiny! Check out the new Science Media Exchange for Australia and New Zealand: https://t.co/dmlZUyc8lR	HER	has_no_media	98.60	50.00	19.27	25.77	6.33	26.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.53	0.00	0.00	0.00	0.00	10.53
You've got just less a month left to sign up for the 2016 World Science Festival. Get on it! https://t.co/lIVYOItpW6 https://t.co/StNnlgJgA5	HER	has_photo	97.44	75.49	26.55	85.87	9.67	13.79	3.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.45	6.90	0.00	0.00	6.90	0.00	0.00	0.00	0.00	3.45
If you've got an idea for an awesome science event  register now for our 2016 festival! | https://t.co/MMj8D7QahR https://t.co/ujUoEicMjO	HER	has_photo	88.28	87.57	5.76	99.00	13.00	23.08	7.69	0.00	0.00	0.00	0.00	3.85	0.00	3.85	3.85	0.00	3.85	0.00	0.00	0.00	3.85	0.00	0.00	3.85	0.00	0.00	7.69	3.85	0.00	0.00	0.00	3.85
Don't forget that this weekend we have some amazing activities and exhibits. Including @MakerFaireSYD! #ssf15	HER	has_no_media	8.19	74.76	1.00	99.00	5.00	40.00	6.67	0.00	0.00	0.00	0.00	0.00	6.67	0.00	6.67	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.67
Get to grips with the essentials of Biomaterials in this seminar at @UTS_Science  19 April https://t.co/sijE7R821H https://t.co/xEBC222nCb	HER	has_photo	99.00	50.00	5.76	25.77	26.00	23.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	0.00	3.85	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00
Don't forget @DoctorKarl's FREE talk @Sydney_Science on April 6. Prebooking is a good idea | https://t.co/fNa5xgQS30 https://t.co/gkHc1xN4vt	HER	has_photo	88.07	50.00	6.70	99.00	12.50	20.00	8.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	0.00
Oh cool! Buzz Lightyear's in Sydney this Friday!  *puts finger to ear  nods*  Buzz Aldrin's in Sydney on Friday! https://t.co/U1A06PvyKv	HER	has_photo	99.00	50.00	74.76	92.40	6.00	12.50	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	8.33	0.00	0.00	0.00	0.00	0.00	0.00	4.17	4.17	4.17	0.00	0.00	12.50
Scientists! Sci-fi writers! Cool People! Meet them all and chat enthusiastically and quickly! #sydsciencefest https://t.co/NdapfrIYfV	HER	has_no_media	65.29	97.69	1.00	99.00	4.00	30.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	5.00	10.00	0.00	0.00	5.00	0.00	0.00	5.00	5.00	0.00	0.00	0.00	20.00
Next month  James Cleverly discusses Australia's role in carbon cycle extremes @UTS_Science https://t.co/RUMdvtBQz4 https://t.co/coWXD4gI7U	HER	has_photo	96.18	80.77	27.39	25.77	23.00	30.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.70	0.00	0.00	0.00	0.00	0.00
Meanwhile at TAFE @sydneyinstitute tonight  students are creating science inspired foods! #sydsciencefest http://t.co/OwhvEs6n0I	HER	has_photo	85.18	50.00	66.34	99.00	8.50	52.94	11.76	0.00	0.00	0.00	0.00	5.88	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	5.88	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	5.88
DC: We've made cooking  cultures &amp; all things. And we have screwed up the planet so much we have shifted the earth rotation #sydsciencefest	HER	has_no_media	26.80	99.00	7.84	1.00	12.00	25.00	0.00	4.17	0.00	4.17	0.00	0.00	4.17	0.00	0.00	4.17	0.00	0.00	0.00	0.00	12.50	0.00	4.17	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00	0.00
Small boy: The News said that a galaxy is going to crash into us  MP: Yes  yes that's right  there is  unfortunately  #ssf15	HER	has_no_media	70.30	95.89	27.39	1.00	23.00	4.35	0.00	4.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	4.35	0.00	4.35	0.00	0.00	0.00	0.00	8.70	0.00	0.00	0.00	0.00
The @ANMMuseum is hosting a Women in Science Symposium next week for high school students | https://t.co/DQgTvmV9td https://t.co/c2fg3ykDPx	HER	has_photo	98.98	65.56	20.24	25.77	25.00	28.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	0.00
The panel is going to be facilitated by Dr Maggie Evans-Galea from @WomenSciAUST #sydsciencefest	HER	has_no_media	99.00	74.76	1.00	25.77	15.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
.@KenSilburn is explaining how when Einstein was working  science attracted an almost rockstar status #ssf15	HER	has_no_media	8.19	74.76	10.08	99.00	15.00	46.67	6.67	0.00	0.00	0.00	0.00	6.67	6.67	0.00	6.67	0.00	0.00	0.00	0.00	0.00	0.00	6.67	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Final 'excess' topic for tonight is on the metaphysical side  so @KindaThinky have gotten in a priest. @FrBower #sydsciencefest #kindathinky	HER	has_no_media	96.54	50.00	74.76	25.77	10.00	30.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Researchers reconstructed dolphins' echolocation to see what they see | via @SmithsonianMag https://t.co/L2oqTqSyGb https://t.co/iFiWMUuTEp	HER	has_photo	92.84	68.29	2.82	25.77	21.00	33.33	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00	9.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.52	0.00	0.00	0.00	0.00	0.00
Communications world at mercy of sun ���superflare�۪ | via @TheAustralian https://t.co/ci3gzXZWCC https://t.co/HNXqyfXJc0	HER	has_photo	99.00	70.08	50.35	25.77	19.00	26.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00	10.53	0.00	0.00	0.00	0.00	0.00
No plans for tonight? Check out @austmus's talk in search of the world's deepest cave https://t.co/NSQgfyfxjV https://t.co/N9ld0C00uT	HER	has_photo	99.00	50.00	20.24	25.77	12.50	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	4.00	0.00
For the first time  lab-bred coral has been successfully introduced into the wild | https://t.co/82vFcExAaz https://t.co/mkWHYEhZSZ	HER	has_photo	98.02	50.00	7.84	92.40	24.00	16.67	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	4.17	0.00	0.00	8.33	0.00	0.00	0.00	0.00	0.00
WH: Also  strange sand dunes with wind-like features  even though we are in deep space... #sydsciencefest	HER	has_no_media	41.45	72.17	66.34	1.00	8.50	17.65	0.00	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	5.88	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
The sand in Okinawa  Japan  is like reality TV: it's made up of very  very  tiny stars. https://t.co/DqCCND5fbj https://t.co/dPcY2nLg0Y	HER	has_photo	92.84	50.00	4.97	25.77	13.50	14.81	0.00	0.00	0.00	0.00	0.00	0.00	3.70	0.00	0.00	0.00	0.00	0.00	0.00	3.70	0.00	0.00	7.41	0.00	0.00	0.00	7.41	0.00	0.00	0.00	0.00	0.00
Using Science to Combat Crime - a free talk tomorrow night at @UTS_Science | https://t.co/H6yV4fqCyl https://t.co/9eHgt6mO90	HER	has_photo	98.98	65.56	6.70	91.14	25.00	16.00	4.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	0.00
.@Sydney_Uni is holding a talk with Prof. Melissa Lane on the ethics of climate change communication http://t.co/GHj7fuTiqW #sydsciencefest	HER	has_no_media	99.00	80.77	2.02	25.77	23.00	26.09	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00
@bijlarchitect YEAH YOU ARE	LER	has_no_media	1.80	99.00	1.00	25.77	4.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00
Rosetta launched in 2004 It reached the comet in 2014 #sydsciencefest	LER	has_no_media	99.00	50.00	85.21	25.77	11.00	36.36	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
The debate is about to start  which will actually be a legitimate debate with voting and rounds and the lot #sydsciencefest	LER	has_no_media	78.35	68.29	2.82	25.77	21.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
AW: So if nanotech takes over the world  the chemists will help us #sydsciencefest	LER	has_no_media	67.14	92.33	13.15	25.77	14.00	21.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	7.14	0.00	7.14	0.00	0.00	0.00	14.29	0.00	14.29	7.14	0.00	0.00	7.14	7.14	0.00	0.00	0.00	0.00
LS: My second point  is alcohol.  Alcohol is great  in moderation ofc #sydsciencefest	LER	has_no_media	64.27	22.08	63.54	99.00	6.50	30.77	7.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
AM: Chem mixes things together  but nanotech does weird things.  Self-cleaning surfaces  better velcro. #sydsciencefest	LER	has_no_media	22.13	73.40	35.37	25.77	5.33	31.25	6.25	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	6.25	6.25	0.00	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
.@peter_rohde up now with quantum physics  From the BIG to the tiny now. #sydsciencefest	LER	has_no_media	99.00	50.00	98.01	25.77	7.50	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
I'll end with the definition of the Universe  everything in the world.  I rest my case #sydsciencefest	LER	has_no_media	97.02	11.97	99.00	25.77	8.50	23.53	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
OOoo  AW is also taking the route of engulfing the opponent's field into their own.  Nanotech is a part of Chemistry. #sydsciencefest	LER	has_no_media	96.29	67.52	2.40	25.77	7.33	22.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	9.09	4.55	0.00	0.00	0.00	0.00
You might think astronmers are useless  we just look at the sky.  But astronomers invented Wifi #sydsciencefest	LER	has_no_media	41.45	96.11	66.34	1.00	8.50	29.41	0.00	5.88	0.00	0.00	5.88	5.88	0.00	0.00	5.88	0.00	5.88	5.88	0.00	0.00	5.88	0.00	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
We &lt;3 Philae https://t.co/QKCHxULkow	LER	has_no_media	74.89	98.62	1.00	25.77	9.00	11.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.11	0.00	0.00	0.00	0.00	0.00	11.11	0.00	0.00	0.00	0.00	0.00
WH: We wanted to go see what an UNheated comet looked like.  So  we had to go land on one #sydsciencefest	LER	has_no_media	86.96	97.14	13.15	25.77	10.50	9.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	9.52	0.00	0.00	9.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Briefly showing footage of the Rosetta Mission from @Discovery #sydsciencefest	LER	has_no_media	99.00	50.00	43.37	25.77	10.00	70.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
AW: If you pull DNA out of the cell  it has enough to go to the moon and back #sydsciencefest	LER	has_no_media	92.84	69.14	43.37	25.77	20.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	5.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	5.00	0.00	0.00	0.00	0.00
DC: Ashley's field  DNA  is just small.  You can't even see them. #sydsciencefest	LER	has_no_media	3.37	77.92	17.46	25.77	4.33	15.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	7.69	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
AM has finished his debate by reinforcing that Nanotech has lots of ideas with Chem running out... #sydsciencefest	LER	has_no_media	85.72	86.68	4.97	25.77	9.00	27.78	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
.@all_isee is speaking for Chemistry  against Adam's nanotechnology #sydsciencefest	LER	has_no_media	98.46	50.00	3.37	25.77	10.00	50.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
In engineering you tend to just get used to hanging with guys and being the only woman - UD #sydsciencefest	LER	has_no_media	92.84	98.19	1.00	25.77	19.00	15.79	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"MP says Dyslexia impacted her education a lot. Asks ""are there any dyslexics in the house?"" *few arms* MP: ""Yaassss"" #ssf15"	LER	has_no_media	92.84	92.33	1.00	25.77	7.00	23.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.52	0.00	0.00	0.00	4.76	0.00	0.00	0.00	4.76	0.00	0.00	0.00	4.76	4.76	0.00	0.00	4.76	0.00
AW: Obvs meth is a very destructive drug  but the show also covered an awesome aspect of Chem - cancer treatment #sydsciencefest	LER	has_no_media	86.96	31.71	1.00	25.77	21.00	23.81	4.76	4.76	0.00	4.76	0.00	0.00	0.00	0.00	0.00	0.00	4.76	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	9.52	0.00	0.00	0.00	0.00
WH: We got a glimpse of inside a comet from the Murchison Meteorite which we think is linked to a comet #sydsciencefest	LER	has_no_media	99.00	96.52	31.94	25.77	22.00	18.18	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
DC: We are intelligent.  We are conscious.  Self-aware.  That's amazing in itself. #sydsciencefest.	LER	has_no_media	5.53	99.00	52.86	99.00	2.80	28.57	14.29	0.00	0.00	0.00	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
NEXT DEBATE: @ad_mico vs. @all_isee #sydsciencefest	LER	has_no_media	92.84	89.42	7.84	25.77	8.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
QP is far more important than astronomy  because her field wouldn't exist without quantum physics #sydsciencefest	LER	has_no_media	37.39	3.05	1.00	99.00	16.00	50.00	6.25	0.00	0.00	0.00	0.00	0.00	6.25	6.25	0.00	0.00	12.50	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Close your eyes and picture a scientist. Who thought of a white guy? - MG *most hands go up* #sydsciencefest	LER	has_no_media	96.69	98.19	50.35	25.77	6.33	21.05	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	5.26	0.00	0.00	15.79	0.00	5.26	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00
DC: Humans are the best research topic! We are everywhere and involved in so many different areas #sydsciencefest	LER	has_no_media	30.15	95.20	58.07	98.27	9.00	27.78	5.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56	5.56	0.00	0.00	0.00	5.56	5.56	5.56	5.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56
"LS up first. 'I want to convince you my research rules.  And as we know  the most important part of science is EXPLOSIONS"" #sydsciencefest"	LER	has_no_media	80.75	79.76	48.89	92.40	8.00	25.00	4.17	0.00	0.00	0.00	0.00	8.33	0.00	4.17	4.17	0.00	0.00	0.00	0.00	0.00	4.17	4.17	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Rosetta itself is a bit of a lab - it can analyse dust flying off the comet if need be #sydsciencefest	LER	has_no_media	86.59	30.86	3.37	25.77	20.00	15.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	10.00	5.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
.@Philae2014 is already there  but we also want to put Rosetta down on the comet as well. #sydsciencefest	LER	has_no_media	45.11	71.09	58.07	98.27	9.00	22.22	5.56	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	5.56	0.00	0.00	0.00	5.56	0.00	5.56	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	0.00
